CAMPUS_ID|NEIGHBORHOOD|RESIDENCE_HALL
0616978|East Neighborhood 1|Brown
0617433|East Neighborhood 3|Gilbert-Addoms
0618032|East Neighborhood 4|Randolph
0618322|East Neighborhood 2|Giles
0618347|East Neighborhood 3|Gilbert-Addoms
0618450|East Neighborhood 4|Blackwell
0620973|East Neighborhood 4|Blackwell
0621004|East Neighborhood 1|Brown
0621864|East Neighborhood 2|Wilson House
0609887|East Neighborhood 3|Southgate
0610637|East Neighborhood 2|Aycock
0613218|East Neighborhood 1|Pegram
0614765|East Neighborhood 1|Bassett
0614995|East Neighborhood 4|Bell Tower
0617237|East Neighborhood 2|Epworth
0605222|East Neighborhood 4|Blackwell
0605716|East Neighborhood 3|Gilbert-Addoms
0605802|East Neighborhood 2|Giles
0606044|East Neighborhood 3|Southgate
0606161|East Neighborhood 1|Pegram
0606165|East Neighborhood 3|Southgate
0606167|East Neighborhood 3|Southgate
0606235|East Neighborhood 3|Southgate
0606240|East Neighborhood 4|Randolph
0606241|East Neighborhood 1|Alspaugh
0606248|East Neighborhood 4|Blackwell
0606259|East Neighborhood 2|Jarvis
0606264|East Neighborhood 1|Pegram
0606265|East Neighborhood 2|Giles
0606287|East Neighborhood 3|Southgate
0606370|East Neighborhood 3|Southgate
0606431|East Neighborhood 2|Wilson House
0606525|East Neighborhood 4|Bell Tower
0606590|East Neighborhood 3|Southgate
0606605|East Neighborhood 3|Gilbert-Addoms
0606723|East Neighborhood 1|Alspaugh
0606748|East Neighborhood 3|Gilbert-Addoms
0606749|East Neighborhood 4|Randolph
0606754|East Neighborhood 2|Giles
0606779|East Neighborhood 1|Brown
0606855|East Neighborhood 4|Bell Tower
0606871|East Neighborhood 1|Brown
0606873|East Neighborhood 2|Aycock
0606874|East Neighborhood 4|Randolph
0606965|East Neighborhood 3|Gilbert-Addoms
0606968|East Neighborhood 1|Alspaugh
0619184|East Neighborhood 2|Jarvis
0619212|East Neighborhood 2|Wilson House
0610890|East Neighborhood 1|Alspaugh
0612299|East Neighborhood 3|Southgate
0613794|East Neighborhood 2|Wilson House
0616009|East Neighborhood 1|Alspaugh
0617094|East Neighborhood 1|Alspaugh
0619851|East Neighborhood 1|Alspaugh
0614468|East Neighborhood 1|Alspaugh
0614860|East Neighborhood 1|Alspaugh
0615192|East Neighborhood 1|Pegram
0617124|East Neighborhood 1|Bassett
0619236|East Neighborhood 1|Brown
0611031|East Neighborhood 2|Giles
0614594|East Neighborhood 1|Bassett
0615173|East Neighborhood 3|Southgate
0615302|East Neighborhood 1|Bassett
0616287|East Neighborhood 2|Jarvis
0591052|Wannamaker Quad|Wannamaker
0606305|East Neighborhood 3|Southgate
0606306|East Neighborhood 2|Aycock
0606311|East Neighborhood 2|Wilson House
0606319|East Neighborhood 3|Gilbert-Addoms
0606331|East Neighborhood 1|Bassett
0606348|East Neighborhood 1|Pegram
0606350|East Neighborhood 2|Aycock
0606358|East Neighborhood 4|Randolph
0606378|East Neighborhood 4|Randolph
0606379|East Neighborhood 2|Wilson House
0606429|East Neighborhood 3|Gilbert-Addoms
0606439|East Neighborhood 2|Wilson House
0606442|East Neighborhood 1|Pegram
0606444|East Neighborhood 1|Brown
0606452|East Neighborhood 4|Randolph
0606526|East Neighborhood 1|Bassett
0607052|East Neighborhood 4|Bell Tower
0604996|East Neighborhood 1|Alspaugh
0605628|East Neighborhood 3|Southgate
0606180|East Neighborhood 4|Bell Tower
0606238|East Neighborhood 1|Pegram
0606267|East Neighborhood 1|Pegram
0606328|East Neighborhood 4|Bell Tower
0606430|East Neighborhood 2|Wilson House
0606456|East Neighborhood 3|Gilbert-Addoms
0606496|East Neighborhood 3|Gilbert-Addoms
0606533|East Neighborhood 3|Southgate
0606555|East Neighborhood 1|Alspaugh
0606557|East Neighborhood 1|Alspaugh
0606573|East Neighborhood 4|Bell Tower
0606613|East Neighborhood 4|Bell Tower
0606770|East Neighborhood 1|Pegram
0611771|East Neighborhood 1|Pegram
0606545|East Neighborhood 3|Gilbert-Addoms
0617251|East Neighborhood 4|Randolph
0606814|East Neighborhood 4|Bell Tower
0606479|East Neighborhood 1|Bassett
0606875|East Neighborhood 1|Pegram
0606926|East Neighborhood 1|Alspaugh
0606485|East Neighborhood 4|Blackwell
0615296|East Neighborhood 2|Epworth
0616034|East Neighborhood 2|Giles
0616974|East Neighborhood 2|Epworth
0617049|East Neighborhood 1|Brown
0617072|East Neighborhood 2|Aycock
0618187|East Neighborhood 3|Gilbert-Addoms
0618459|East Neighborhood 1|Brown
0618676|East Neighborhood 1|Alspaugh
0619639|East Neighborhood 1|Brown
0609408|East Neighborhood 1|Brown
0624704|Kilgo Quad|House L
0625000|East Neighborhood 4|Randolph
0590923|Crowell Quad|House BB
0617283|East Neighborhood 4|Blackwell
0625001|East Neighborhood 4|Randolph
0624888|East Neighborhood 2|Jarvis
0596417|Keohane Quad|House 4B
0625003|East Neighborhood 4|Blackwell
0617620|East Neighborhood 4|Blackwell
0625641|East Neighborhood 4|Blackwell
0615811|East Neighborhood 2|Wilson House
0624805|Edens Quad|House 3B
0605218|East Neighborhood 2|Giles
0607325|East Neighborhood 3|Southgate
0619140|East Neighborhood 1|Alspaugh
0606258|East Neighborhood 4|Bell Tower
0606964|East Neighborhood 2|Aycock
0621183|East Neighborhood 4|Blackwell
0606354|East Neighborhood 1|Pegram
0606696|East Neighborhood 1|Pegram
0619443|East Neighborhood 4|Blackwell
0607314|East Neighborhood 3|Southgate
0609114|East Neighborhood 3|Gilbert-Addoms
0607176|East Neighborhood 4|Randolph
0616191|East Neighborhood 3|Gilbert-Addoms
0609959|East Neighborhood 4|Bell Tower
0610095|East Neighborhood 1|Pegram
0610468|East Neighborhood 2|Epworth
0611123|East Neighborhood 3|Gilbert-Addoms
0611356|East Neighborhood 1|Bassett
0611730|East Neighborhood 1|Alspaugh
0615211|East Neighborhood 2|Epworth
0615284|East Neighborhood 2|Epworth
0615285|East Neighborhood 2|Giles
0615457|East Neighborhood 2|Epworth
0615991|East Neighborhood 4|Randolph
0616219|East Neighborhood 1|Bassett
0617191|East Neighborhood 2|Wilson House
0617202|East Neighborhood 3|Gilbert-Addoms
0628101|East Neighborhood 1|Brown
0551045|Craven Quad|House C
0624719|Craven Quad|House D
0620822|East Neighborhood 2|Epworth
0624705|Wannamaker Quad|Wannamaker
0624999|Few Quad|House FF
0625480|East Neighborhood 2|Wilson House
0628092|Keohane Quad|House 4B
0628378|Craven Quad|House S
0629001|East Neighborhood 4|Randolph
0629925|East Neighborhood 3|Gilbert-Addoms
0630417|East Neighborhood 1|Brown
0606704|East Neighborhood 4|Randolph
0606642|East Neighborhood 3|Gilbert-Addoms
0619243|East Neighborhood 1|Alspaugh
0606932|East Neighborhood 3|Southgate
0615584|East Neighborhood 2|Jarvis
0607209|East Neighborhood 3|Southgate
0609052|East Neighborhood 4|Blackwell
0619741|East Neighborhood 2|Giles
0611384|East Neighborhood 4|Bell Tower
0541047|East Neighborhood 4|Blackwell
0617912|East Neighborhood 4|Blackwell
0618046|East Neighborhood 1|Bassett
0618337|East Neighborhood 2|Aycock
0620859|East Neighborhood 3|Gilbert-Addoms
0624390|East Neighborhood 4|Blackwell
0599709|East Neighborhood 2|Giles
0609260|East Neighborhood 3|Gilbert-Addoms
0609502|East Neighborhood 1|Alspaugh
0609524|East Neighborhood 1|Alspaugh
0609731|East Neighborhood 1|Bassett
0611053|East Neighborhood 3|Gilbert-Addoms
0611139|East Neighborhood 1|Bassett
0611988|East Neighborhood 2|Giles
0611997|East Neighborhood 2|Giles
0578790|Keohane Quad|House 4D
0606595|East Neighborhood 1|Pegram
0620933|East Neighborhood 1|Brown
0606308|East Neighborhood 2|Jarvis
0614412|East Neighborhood 1|Brown
0606451|East Neighborhood 1|Pegram
0612336|East Neighborhood 2|Aycock
0610129|East Neighborhood 3|Gilbert-Addoms
0609407|East Neighborhood 2|Giles
0614803|East Neighborhood 2|Giles
0609153|East Neighborhood 4|Blackwell
0617261|East Neighborhood 1|Pegram
0620791|East Neighborhood 1|Brown
0614595|East Neighborhood 3|Gilbert-Addoms
0614831|East Neighborhood 2|Giles
0614859|East Neighborhood 4|Randolph
0614908|East Neighborhood 2|Aycock
0615294|East Neighborhood 3|Gilbert-Addoms
0615396|East Neighborhood 3|Gilbert-Addoms
0615550|East Neighborhood 2|Giles
0615620|East Neighborhood 1|Bassett
0615829|East Neighborhood 3|Gilbert-Addoms
0616210|East Neighborhood 3|Gilbert-Addoms
0616255|East Neighborhood 2|Wilson House
0616263|East Neighborhood 2|Aycock
0616633|East Neighborhood 2|Giles
0616664|East Neighborhood 1|Alspaugh
0616941|East Neighborhood 1|Alspaugh
0617062|East Neighborhood 3|Gilbert-Addoms
0617316|East Neighborhood 4|Bell Tower
0617501|East Neighborhood 3|Gilbert-Addoms
0617514|East Neighborhood 1|Bassett
0580489|Wannamaker Quad|Wannamaker
0617985|East Neighborhood 4|Bell Tower
0618474|East Neighborhood 1|Bassett
0619621|East Neighborhood 1|Pegram
0620814|East Neighborhood 3|Southgate
0621911|East Neighborhood 1|Alspaugh
0609906|East Neighborhood 3|Southgate
0611723|East Neighborhood 1|Brown
0611993|East Neighborhood 1|Brown
0612102|East Neighborhood 1|Alspaugh
0612301|East Neighborhood 3|Gilbert-Addoms
0612365|East Neighborhood 3|Gilbert-Addoms
0614749|East Neighborhood 1|Brown
0614766|East Neighborhood 2|Jarvis
0615330|East Neighborhood 2|Giles
0615822|East Neighborhood 3|Gilbert-Addoms
0616058|East Neighborhood 2|Jarvis
0616108|East Neighborhood 1|Alspaugh
0611257|East Neighborhood 2|Giles
0615193|East Neighborhood 3|Gilbert-Addoms
0617462|East Neighborhood 4|Blackwell
0611667|East Neighborhood 1|Alspaugh
0617011|East Neighborhood 1|Brown
0605999|East Neighborhood 4|Blackwell
0619187|East Neighborhood 4|Blackwell
0616989|East Neighborhood 2|Aycock
0624391|East Neighborhood 4|Blackwell
0617994|East Neighborhood 3|Gilbert-Addoms
0616197|East Neighborhood 3|Gilbert-Addoms
0616409|East Neighborhood 3|Southgate
0616863|East Neighborhood 3|Southgate
0617012|East Neighborhood 2|Aycock
0617018|East Neighborhood 1|Brown
0617076|East Neighborhood 3|Gilbert-Addoms
0617280|East Neighborhood 2|Jarvis
0617421|East Neighborhood 4|Bell Tower
0617908|East Neighborhood 2|Wilson House
0618027|East Neighborhood 4|Bell Tower
0618087|East Neighborhood 1|Alspaugh
0618158|East Neighborhood 1|Brown
0618478|East Neighborhood 1|Bassett
0618605|East Neighborhood 3|Southgate
0619651|East Neighborhood 2|Jarvis
0619668|East Neighborhood 2|Aycock
0619707|East Neighborhood 2|Wilson House
0619800|East Neighborhood 3|Gilbert-Addoms
0624519|East Neighborhood 4|Blackwell
0618557|East Neighborhood 3|Gilbert-Addoms
0606286|East Neighborhood 4|Randolph
0541017|East Neighborhood 1|Pegram
0606778|East Neighborhood 4|Randolph
0606982|East Neighborhood 4|Bell Tower
0606963|East Neighborhood 4|Bell Tower
0606616|East Neighborhood 2|Jarvis
0615427|East Neighborhood 1|Alspaugh
0616612|East Neighborhood 1|Pegram
0617829|East Neighborhood 2|Wilson House
0617479|East Neighborhood 1|Alspaugh
0620848|East Neighborhood 2|Wilson House
0624566|East Neighborhood 4|Randolph
0609160|East Neighborhood 1|Alspaugh
0609749|East Neighborhood 1|Bassett
0609818|East Neighborhood 4|Blackwell
0611285|East Neighborhood 1|Alspaugh
0612356|East Neighborhood 4|Blackwell
0612468|East Neighborhood 4|Randolph
0612620|East Neighborhood 3|Gilbert-Addoms
0613318|East Neighborhood 3|Gilbert-Addoms
0613359|East Neighborhood 1|Pegram
0613498|East Neighborhood 3|Gilbert-Addoms
0606326|East Neighborhood 3|Gilbert-Addoms
0611133|East Neighborhood 2|Aycock
0609148|East Neighborhood 1|Alspaugh
0606690|East Neighborhood 1|Pegram
0606936|East Neighborhood 4|Randolph
0586354|East Neighborhood 1|Alspaugh
0607887|East Neighborhood 3|Southgate
0614502|East Neighborhood 1|Alspaugh
0606274|East Neighborhood 4|Blackwell
0611271|East Neighborhood 4|Bell Tower
0606363|East Neighborhood 4|Bell Tower
0608016|East Neighborhood 3|Southgate
0618473|East Neighborhood 4|Blackwell
0610625|East Neighborhood 1|Alspaugh
0606476|East Neighborhood 3|Gilbert-Addoms
0610887|East Neighborhood 3|Gilbert-Addoms
0606575|East Neighborhood 3|Gilbert-Addoms
0606372|East Neighborhood 2|Aycock
0407092|East Neighborhood 1|Alspaugh
0606374|East Neighborhood 4|Blackwell
0608019|East Neighborhood 4|Bell Tower
0606470|East Neighborhood 2|Giles
0604911|East Neighborhood 4|Blackwell
0618393|East Neighborhood 1|Brown
0606731|East Neighborhood 3|Gilbert-Addoms
0605370|East Neighborhood 4|Blackwell
0606948|East Neighborhood 2|Giles
0605997|East Neighborhood 4|Blackwell
0614315|East Neighborhood 3|Gilbert-Addoms
0614445|East Neighborhood 1|Bassett
0614570|East Neighborhood 3|Gilbert-Addoms
0614780|East Neighborhood 2|Jarvis
0614785|East Neighborhood 2|Wilson House
0614924|East Neighborhood 1|Pegram
0614964|East Neighborhood 4|Blackwell
0615007|East Neighborhood 2|Jarvis
0615018|East Neighborhood 3|Gilbert-Addoms
0615749|East Neighborhood 1|Pegram
0615765|East Neighborhood 2|Aycock
0615770|East Neighborhood 3|Gilbert-Addoms
0615807|East Neighborhood 4|Randolph
0621570|East Neighborhood 1|Pegram
0618039|East Neighborhood 4|Blackwell
0605717|East Neighborhood 2|Jarvis
0606318|East Neighborhood 1|Pegram
0618471|East Neighborhood 4|Bell Tower
0606284|East Neighborhood 4|Randolph
0606980|East Neighborhood 1|Brown
0606459|East Neighborhood 1|Alspaugh
0618667|East Neighborhood 4|Blackwell
0617755|East Neighborhood 2|Giles
0615801|East Neighborhood 3|Southgate
0620632|East Neighborhood 2|Wilson House
0615481|East Neighborhood 4|Bell Tower
0616174|East Neighborhood 4|Randolph
0618837|East Neighborhood 2|Epworth
0611905|East Neighborhood 1|Brown
0616980|East Neighborhood 4|Randolph
0606724|East Neighborhood 4|Blackwell
0606524|East Neighborhood 1|Pegram
0606813|East Neighborhood 4|Blackwell
0606939|East Neighborhood 2|Giles
0604915|East Neighborhood 4|Bell Tower
0616947|East Neighborhood 4|Randolph
0606960|East Neighborhood 1|Bassett
0607301|East Neighborhood 4|Randolph
0618835|East Neighborhood 3|Southgate
0614456|East Neighborhood 1|Bassett
0606128|East Neighborhood 2|Jarvis
0609896|East Neighborhood 2|Wilson House
0609963|East Neighborhood 4|Bell Tower
0616707|East Neighborhood 1|Alspaugh
0616761|East Neighborhood 1|Pegram
0616793|East Neighborhood 1|Pegram
0616925|East Neighborhood 3|Gilbert-Addoms
0617004|East Neighborhood 1|Pegram
0617496|East Neighborhood 3|Gilbert-Addoms
0617760|East Neighborhood 3|Gilbert-Addoms
0618012|East Neighborhood 3|Gilbert-Addoms
0618144|East Neighborhood 1|Pegram
0618181|East Neighborhood 2|Wilson House
0618458|East Neighborhood 1|Bassett
0587120|Kilgo Quad|House P
0606705|East Neighborhood 3|Gilbert-Addoms
0614474|East Neighborhood 2|Giles
0606930|East Neighborhood 3|Southgate
0606296|East Neighborhood 3|Gilbert-Addoms
0616519|East Neighborhood 3|Southgate
0605995|East Neighborhood 1|Alspaugh
0606600|East Neighborhood 1|Brown
0619871|East Neighborhood 3|Southgate
0606324|East Neighborhood 3|Gilbert-Addoms
0606472|East Neighborhood 4|Blackwell
0606743|East Neighborhood 2|Jarvis
0612333|East Neighborhood 1|Bassett
0618500|East Neighborhood 3|Gilbert-Addoms
0618533|East Neighborhood 1|Pegram
0618621|East Neighborhood 2|Giles
0619126|East Neighborhood 3|Southgate
0619732|East Neighborhood 2|Giles
0619887|East Neighborhood 4|Blackwell
0621527|East Neighborhood 3|Gilbert-Addoms
0624564|East Neighborhood 4|Blackwell
0624565|East Neighborhood 4|Blackwell
0605221|East Neighborhood 2|Giles
0609130|East Neighborhood 4|Randolph
0609239|East Neighborhood 1|Alspaugh
0609401|East Neighborhood 3|Gilbert-Addoms
0609880|East Neighborhood 1|Alspaugh
0610024|East Neighborhood 1|Pegram
0578853|East Neighborhood 2|Aycock
0628094|East Neighborhood 2|Aycock
0624983|Crowell Quad|House CC
0615329|East Neighborhood 3|Gilbert-Addoms
0617642|East Neighborhood 2|Giles
0619180|East Neighborhood 2|Giles
0616042|East Neighborhood 2|Giles
0620666|East Neighborhood 4|Bell Tower
0610472|East Neighborhood 4|Blackwell
0617741|East Neighborhood 2|Giles
0409793|East Neighborhood 4|Bell Tower
0612580|East Neighborhood 4|Randolph
0616448|East Neighborhood 1|Alspaugh
0617538|East Neighborhood 3|Southgate
0612618|East Neighborhood 2|Jarvis
0616225|East Neighborhood 1|Alspaugh
0617001|East Neighborhood 1|Pegram
0606048|East Neighborhood 2|Giles
0606751|East Neighborhood 3|Gilbert-Addoms
0618363|East Neighborhood 1|Pegram
0616636|East Neighborhood 1|Brown
0606108|East Neighborhood 3|Southgate
0606559|East Neighborhood 1|Alspaugh
0614755|East Neighborhood 3|Gilbert-Addoms
0606344|East Neighborhood 2|Giles
0607119|East Neighborhood 2|Giles
0620934|East Neighborhood 2|Aycock
0614545|East Neighborhood 2|Epworth
0610107|East Neighborhood 4|Randolph
0610368|East Neighborhood 3|Southgate
0612339|East Neighborhood 4|Randolph
0612462|East Neighborhood 1|Pegram
0613317|East Neighborhood 3|Southgate
0614418|East Neighborhood 4|Randolph
0614513|East Neighborhood 2|Wilson House
0614558|East Neighborhood 3|Southgate
0614909|East Neighborhood 4|Blackwell
0614921|East Neighborhood 4|Bell Tower
0614963|East Neighborhood 2|Aycock
0617279|East Neighborhood 4|Bell Tower
0625240|Wannamaker Quad|Wannamaker
0606580|East Neighborhood 1|Alspaugh
0598479|East Neighborhood 2|Giles
0612062|East Neighborhood 1|Alspaugh
0448442|East Neighborhood 4|Bell Tower
0614862|East Neighborhood 1|Bassett
0606956|East Neighborhood 4|Blackwell
0606495|East Neighborhood 2|Wilson House
0605965|East Neighborhood 4|Randolph
0611247|East Neighborhood 4|Blackwell
0606279|East Neighborhood 4|Bell Tower
0615676|East Neighborhood 1|Pegram
0615740|East Neighborhood 3|Gilbert-Addoms
0616036|East Neighborhood 2|Wilson House
0616082|East Neighborhood 2|Wilson House
0616155|East Neighborhood 1|Alspaugh
0616257|East Neighborhood 1|Alspaugh
0616419|East Neighborhood 2|Wilson House
0616434|East Neighborhood 1|Bassett
0616741|East Neighborhood 3|Southgate
0616813|East Neighborhood 2|Wilson House
0616857|East Neighborhood 3|Southgate
0616985|East Neighborhood 1|Pegram
0617158|East Neighborhood 3|Southgate
0617298|East Neighborhood 1|Pegram
0617308|East Neighborhood 2|Jarvis
0617573|East Neighborhood 2|Aycock
0616752|East Neighborhood 1|Pegram
0606847|East Neighborhood 1|Pegram
0606450|East Neighborhood 4|Bell Tower
0568217|East Neighborhood 1|Bassett
0606934|East Neighborhood 2|Giles
0606536|East Neighborhood 3|Southgate
0610966|East Neighborhood 4|Blackwell
0604853|East Neighborhood 2|Giles
0607761|East Neighborhood 1|Brown
0606251|East Neighborhood 1|Bassett
0612114|East Neighborhood 1|Alspaugh
0606341|East Neighborhood 4|Randolph
0608014|East Neighborhood 2|Giles
0556335|East Neighborhood 3|Gilbert-Addoms
0617584|East Neighborhood 4|Randolph
0617835|East Neighborhood 4|Bell Tower
0618013|East Neighborhood 2|Wilson House
0618182|East Neighborhood 2|Wilson House
0619214|East Neighborhood 2|Wilson House
0619300|East Neighborhood 2|Wilson House
0621230|East Neighborhood 3|Gilbert-Addoms
0624568|East Neighborhood 4|Randolph
0614994|East Neighborhood 2|Epworth
0615070|East Neighborhood 4|Blackwell
0615363|East Neighborhood 3|Southgate
0615413|East Neighborhood 1|Alspaugh
0615425|East Neighborhood 1|Brown
0616473|East Neighborhood 1|Brown
0616489|East Neighborhood 2|Wilson House
0606001|East Neighborhood 4|Blackwell
0609422|East Neighborhood 3|Gilbert-Addoms
0605619|East Neighborhood 4|Bell Tower
0616915|East Neighborhood 4|Blackwell
0606712|East Neighborhood 4|Randolph
0605715|East Neighborhood 3|Southgate
0607055|East Neighborhood 3|Southgate
0605718|East Neighborhood 1|Pegram
0615777|East Neighborhood 2|Aycock
0609318|East Neighborhood 4|Randolph
0606740|East Neighborhood 2|Jarvis
0542927|East Neighborhood 2|Wilson House
0619746|East Neighborhood 1|Brown
0616367|East Neighborhood 1|Alspaugh
0616393|East Neighborhood 4|Bell Tower
0616410|East Neighborhood 4|Blackwell
0616901|East Neighborhood 3|Southgate
0616953|East Neighborhood 2|Jarvis
0616967|East Neighborhood 4|Blackwell
0616971|East Neighborhood 2|Aycock
0617016|East Neighborhood 1|Brown
0617707|East Neighborhood 4|Blackwell
0618015|East Neighborhood 2|Epworth
0618453|East Neighborhood 3|Southgate
0618545|East Neighborhood 4|Blackwell
0619656|East Neighborhood 1|Brown
0606614|East Neighborhood 2|Epworth
0609131|East Neighborhood 1|Alspaugh
0609508|East Neighborhood 2|Epworth
0616619|East Neighborhood 1|Pegram
0616964|East Neighborhood 4|Blackwell
0617059|East Neighborhood 2|Aycock
0617498|East Neighborhood 4|Bell Tower
0619801|East Neighborhood 4|Blackwell
0620639|East Neighborhood 2|Wilson House
0620971|East Neighborhood 4|Bell Tower
0616222|East Neighborhood 2|Wilson House
0615512|East Neighborhood 1|Bassett
0617098|East Neighborhood 4|Blackwell
0619593|East Neighborhood 1|Pegram
0609727|East Neighborhood 1|Brown
0614434|East Neighborhood 3|Southgate
0609516|East Neighborhood 2|Jarvis
0617991|East Neighborhood 4|Bell Tower
0601011|East Neighborhood 3|Gilbert-Addoms
0618513|East Neighborhood 1|Bassett
0618602|East Neighborhood 2|Giles
0610116|East Neighborhood 1|Bassett
0611135|East Neighborhood 3|Southgate
0611169|East Neighborhood 1|Alspaugh
0611282|East Neighborhood 3|Gilbert-Addoms
0611567|East Neighborhood 2|Jarvis
0614504|East Neighborhood 3|Gilbert-Addoms
0614832|East Neighborhood 4|Blackwell
0614940|East Neighborhood 4|Blackwell
0614968|East Neighborhood 1|Bassett
0614973|East Neighborhood 3|Gilbert-Addoms
0615266|East Neighborhood 3|Gilbert-Addoms
0615299|East Neighborhood 1|Brown
0615421|East Neighborhood 4|Blackwell
0615587|East Neighborhood 2|Epworth
0615672|East Neighborhood 2|Wilson House
0615698|East Neighborhood 2|Epworth
0615997|East Neighborhood 1|Brown
0616008|East Neighborhood 1|Alspaugh
0624567|East Neighborhood 4|Randolph
0616946|East Neighborhood 4|Randolph
0618422|East Neighborhood 4|Randolph
0448424|East Neighborhood 1|Alspaugh
0618466|East Neighborhood 1|Alspaugh
0618840|East Neighborhood 1|Pegram
0624806|Crowell Quad|House CC
0625102|East Neighborhood 4|Blackwell
0617194|East Neighborhood 1|Pegram
0618460|East Neighborhood 2|Epworth
0616428|East Neighborhood 1|Brown
0616503|East Neighborhood 2|Aycock
0616987|East Neighborhood 2|Giles
0616988|East Neighborhood 1|Brown
0617025|East Neighborhood 1|Brown
0617412|East Neighborhood 4|Randolph
0618412|East Neighborhood 4|Bell Tower
0618601|East Neighborhood 1|Brown
0619220|East Neighborhood 2|Epworth
0619730|East Neighborhood 3|Gilbert-Addoms
0620931|East Neighborhood 1|Bassett
0567639|East Neighborhood 1|Brown
0610194|East Neighborhood 2|Epworth
0611585|East Neighborhood 4|Blackwell
0612097|East Neighborhood 2|Epworth
0619601|East Neighborhood 2|Epworth
0615450|East Neighborhood 2|Giles
0617897|East Neighborhood 2|Giles
0618575|East Neighborhood 1|Alspaugh
0624736|Craven Quad|House C
0624777|Keohane Quad|House 4B
0614942|East Neighborhood 1|Pegram
0617002|East Neighborhood 4|Randolph
0619077|East Neighborhood 1|Bassett
0624707|Few Quad|House HH
0617052|East Neighborhood 1|Brown
0618390|East Neighborhood 4|Blackwell
0619183|East Neighborhood 2|Jarvis
0407038|East Neighborhood 2|Epworth
0611908|East Neighborhood 3|Gilbert-Addoms
0614787|East Neighborhood 2|Giles
0618372|East Neighborhood 3|Gilbert-Addoms
0618615|East Neighborhood 3|Gilbert-Addoms
0611234|East Neighborhood 4|Randolph
0605625|East Neighborhood 2|Wilson House
0614809|East Neighborhood 3|Southgate
0615029|East Neighborhood 1|Alspaugh
0618534|East Neighborhood 2|Wilson House
0616131|East Neighborhood 4|Bell Tower
0617569|East Neighborhood 1|Bassett
0614858|East Neighborhood 3|Gilbert-Addoms
0625002|East Neighborhood 4|Randolph
0609949|East Neighborhood 3|Southgate
0616004|East Neighborhood 4|Bell Tower
0616218|East Neighborhood 4|Randolph
0606596|East Neighborhood 1|Brown
0605219|East Neighborhood 2|Giles
0614866|East Neighborhood 3|Southgate
0605684|East Neighborhood 4|Randolph
0616097|East Neighborhood 4|Bell Tower
0606981|East Neighborhood 2|Giles
0606594|East Neighborhood 3|Gilbert-Addoms
0606049|East Neighborhood 1|Brown
0607894|East Neighborhood 2|Wilson House
0614757|East Neighborhood 3|Southgate
0606290|East Neighborhood 3|Southgate
0606481|East Neighborhood 4|Blackwell
0606435|East Neighborhood 1|Bassett
0605667|East Neighborhood 3|Gilbert-Addoms
0606478|East Neighborhood 4|Randolph
0606876|East Neighborhood 4|Bell Tower
0613328|East Neighborhood 2|Jarvis
0606587|East Neighborhood 4|Randolph
0619825|East Neighborhood 1|Alspaugh
0606742|East Neighborhood 3|Southgate
0606336|East Neighborhood 3|Gilbert-Addoms
0605000|East Neighborhood 1|Bassett
0617163|East Neighborhood 1|Alspaugh
0606050|East Neighborhood 2|Giles
0618652|East Neighborhood 4|Randolph
0606846|East Neighborhood 4|Randolph
0616791|East Neighborhood 2|Wilson House
0606233|East Neighborhood 1|Alspaugh
0606632|East Neighborhood 4|Blackwell
0618682|East Neighborhood 1|Alspaugh
0606349|East Neighborhood 3|Southgate
0607303|East Neighborhood 3|Gilbert-Addoms
0582522|Craven Quad|House C
0615322|East Neighborhood 2|Epworth
0624733|Wannamaker Quad|Wannamaker
0611744|East Neighborhood 3|Gilbert-Addoms
0615460|East Neighborhood 4|Blackwell
0611738|East Neighborhood 1|Brown
0607259|East Neighborhood 4|Blackwell
0617621|East Neighborhood 4|Blackwell
0577290|Few Quad|House FF
0611754|East Neighborhood 4|Randolph
0617211|East Neighborhood 4|Randolph
0620947|East Neighborhood 4|Randolph
0615039|East Neighborhood 3|Southgate
0617510|East Neighborhood 1|Pegram
0616361|East Neighborhood 3|Southgate
0618000|East Neighborhood 3|Southgate
0617241|East Neighborhood 2|Jarvis
0609416|East Neighborhood 4|Blackwell
0606624|East Neighborhood 4|Blackwell
0606867|East Neighborhood 2|Wilson House
0606703|East Neighborhood 2|Giles
0606281|East Neighborhood 2|Aycock
0618357|East Neighborhood 2|Aycock
0607177|East Neighborhood 1|Brown
0606811|East Neighborhood 1|Pegram
0619808|East Neighborhood 1|Bassett
0606166|East Neighborhood 1|Pegram
0606105|East Neighborhood 4|Blackwell
0617975|East Neighborhood 2|Jarvis
0606323|East Neighborhood 3|Gilbert-Addoms
0616076|East Neighborhood 3|Gilbert-Addoms
0607901|East Neighborhood 4|Randolph
0615063|East Neighborhood 4|Blackwell
0606454|East Neighborhood 1|Bassett
0608027|East Neighborhood 4|Bell Tower
0621380|East Neighborhood 1|Alspaugh
0606493|East Neighborhood 1|Pegram
0614927|East Neighborhood 2|Aycock
0606618|East Neighborhood 4|Randolph
0609512|East Neighborhood 2|Aycock
0607133|East Neighborhood 2|Giles
0617432|East Neighborhood 2|Wilson House
0606844|East Neighborhood 4|Bell Tower
0617732|East Neighborhood 3|Gilbert-Addoms
0618286|East Neighborhood 2|Aycock
0606738|East Neighborhood 2|Wilson House
0619653|East Neighborhood 2|Aycock
